LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge,GarageAge
74.0,12328,335.0,539.0,0.0,473.0,1012.0,1034,0,1034,888.0,0,0,0,0,0,0,0,2046.0,43,43,43.0
60.0,9600,0.0,319.0,0.0,416.0,735.0,1134,0,2058,396.0,0,0,259,0,0,0,0,2793.0,102,69,69.0
60.0,7200,0.0,534.0,96.0,246.0,876.0,988,0,988,276.0,0,80,0,0,0,0,0,1864.0,69,69,69.0
93.0,11160,0.0,1065.0,0.0,1045.0,2110.0,2110,0,2110,522.0,0,0,0,0,0,0,0,4220.0,51,51,51.0
92.0,3136,163.0,0.0,0.0,1405.0,1405.0,1405,0,1405,478.0,148,36,0,0,0,0,0,2810.0,16,16,16.0
62.0,9858,0.0,510.0,0.0,354.0,864.0,874,0,874,288.0,33,0,0,0,0,0,600,1738.0,51,51,51.0
80.0,17542,0.0,125.0,1031.0,36.0,1192.0,1516,0,2167,518.0,220,47,0,0,0,0,0,3359.0,45,16,45.0
60.0,6931,92.0,0.0,0.0,746.0,746.0,760,0,1656,397.0,178,128,0,0,0,0,0,2402.0,16,15,16.0
52.0,6240,0.0,425.0,0.0,459.0,884.0,959,0,1367,560.0,0,0,0,0,120,0,0,2251.0,88,69,41.0
91.0,14303,554.0,1314.0,0.0,672.0,1986.0,1987,0,1987,691.0,262,36,0,0,0,0,0,3973.0,25,25,25.0
56.0,4060,0.0,0.0,0.0,864.0,864.0,864,0,864,0.0,0,96,0,0,0,0,0,1728.0,97,69,2019.0
59.0,9587,182.0,655.0,0.0,201.0,856.0,1166,0,1166,400.0,212,0,0,0,0,0,0,2022.0,14,14,14.0
65.0,9750,0.0,602.0,438.0,14.0,1054.0,1054,0,1054,460.0,180,0,0,0,80,0,0,2108.0,50,50,50.0
64.0,24682,0.0,0.0,0.0,841.0,841.0,892,0,1675,502.0,0,103,0,0,0,0,0,2516.0,20,20,20.0
80.0,9600,0.0,504.0,0.0,546.0,1050.0,1050,0,1050,338.0,0,0,0,0,0,0,0,2100.0,63,63,63.0
80.5,11250,0.0,0.0,0.0,1104.0,1104.0,1104,0,1788,304.0,120,0,0,0,0,0,0,2892.0,62,30,62.0
60.0,13515,0.0,0.0,0.0,764.0,764.0,1060,0,1824,520.0,0,0,126,0,0,0,0,2588.0,100,69,79.0
34.0,4060,0.0,266.0,0.0,1139.0,1405.0,1337,0,1337,511.0,144,68,0,0,0,0,0,2742.0,21,20,21.0
35.0,3735,218.0,450.0,0.0,241.0,691.0,713,0,1452,506.0,0,34,0,0,0,0,0,2143.0,20,20,20.0
60.0,10120,0.0,0.0,0.0,925.0,925.0,964,0,1889,308.0,0,0,264,0,0,0,0,2814.0,109,69,59.0
89.0,13214,0.0,0.0,0.0,2002.0,2002.0,2018,0,2018,746.0,144,76,0,0,0,0,0,4020.0,11,10,10.0
70.0,14100,632.0,192.0,0.0,536.0,728.0,1968,0,3447,1014.0,314,12,0,0,0,0,0,4175.0,84,22,37.0
78.0,11344,180.0,460.0,0.0,414.0,874.0,874,0,1524,315.0,0,0,0,0,0,0,0,2398.0,61,61,61.0
80.5,23595,0.0,1258.0,0.0,74.0,1332.0,1332,0,1524,586.0,268,0,0,0,0,0,0,2856.0,40,40,40.0
80.0,9156,0.0,0.0,0.0,1489.0,1489.0,1489,0,1489,462.0,0,0,0,0,0,0,0,2978.0,51,51,51.0
72.0,13526,114.0,560.0,375.0,0.0,935.0,935,0,935,288.0,180,0,0,0,0,0,0,1870.0,54,54,54.0
124.0,11512,84.0,719.0,0.0,300.0,1019.0,1357,0,1357,312.0,0,0,0,0,163,0,0,2376.0,60,13,60.0
53.0,5362,0.0,0.0,0.0,661.0,661.0,661,0,1250,552.0,242,0,81,0,0,0,0,1911.0,109,16,34.0
95.0,11345,567.0,220.0,0.0,708.0,928.0,928,0,1920,400.0,0,0,0,0,0,0,0,2848.0,71,69,71.0
80.0,12936,0.0,593.0,0.0,130.0,723.0,735,0,1395,497.0,294,116,0,0,0,0,0,2118.0,47,47,47.0
80.0,17871,359.0,528.0,0.0,1152.0,1680.0,1724,0,1724,480.0,0,0,0,0,0,0,0,3404.0,52,43,52.0
75.0,9473,0.0,804.0,0.0,324.0,1128.0,1128,0,2031,577.0,0,211,0,0,0,0,0,3159.0,17,17,17.0
60.0,7500,0.0,0.0,0.0,698.0,698.0,698,0,1128,528.0,30,0,164,0,0,0,0,1826.0,99,69,39.0
67.0,9808,110.0,788.0,0.0,785.0,1573.0,1573,0,1573,544.0,0,72,0,0,0,0,0,3146.0,17,17,17.0
50.0,8049,54.0,1053.0,0.0,256.0,1309.0,1339,0,1339,484.0,0,58,0,0,90,0,0,2648.0,29,29,29.0
61.0,8800,0.0,532.0,144.0,364.0,1040.0,1040,0,1040,484.0,0,0,0,0,288,0,0,2080.0,42,11,42.0
94.0,9400,0.0,0.0,0.0,912.0,912.0,912,0,1824,0.0,128,0,0,0,0,0,0,2736.0,48,48,2019.0
50.0,9638,0.0,0.0,0.0,804.0,804.0,1699,0,2447,336.0,272,0,42,0,116,0,0,3251.0,100,29,50.0
50.0,6000,0.0,0.0,0.0,780.0,780.0,825,0,1412,280.0,45,0,0,0,0,0,0,2192.0,80,69,80.0
80.0,9790,451.0,569.0,81.0,678.0,1328.0,1328,0,1328,528.0,0,26,0,0,0,0,0,2656.0,56,56,56.0
80.5,36500,621.0,812.0,0.0,812.0,1624.0,1582,0,1582,390.0,168,198,0,0,0,0,0,3206.0,55,55,55.0
40.0,5664,0.0,1158.0,0.0,343.0,1501.0,1659,0,1659,499.0,212,59,0,0,0,0,0,3160.0,19,19,19.0
86.0,11065,788.0,0.0,0.0,1085.0,1085.0,1120,0,1970,753.0,177,74,0,0,0,0,0,3055.0,13,13,13.0
73.0,14112,86.0,1014.0,0.0,138.0,1152.0,1152,0,1152,484.0,227,0,0,0,0,0,0,2304.0,55,55,55.0
21.0,1680,268.0,231.0,0.0,399.0,630.0,630,0,1302,264.0,185,0,0,0,0,0,0,1932.0,47,47,47.0
60.0,6600,0.0,0.0,0.0,994.0,994.0,1378,0,2372,432.0,0,287,0,0,0,0,0,3366.0,127,54,34.0
78.0,10140,0.0,194.0,0.0,638.0,832.0,832,0,1664,528.0,0,28,0,0,259,0,0,2496.0,43,43,43.0
60.0,8172,0.0,167.0,0.0,697.0,864.0,864,0,864,572.0,0,0,0,0,0,0,0,1728.0,64,29,62.0
70.0,8400,168.0,1016.0,0.0,36.0,1052.0,1052,0,1052,288.0,356,0,0,0,0,0,0,2104.0,51,51,51.0
80.0,8700,148.0,776.0,0.0,344.0,1120.0,1128,0,1128,525.0,192,20,123,0,0,0,0,2248.0,56,56,56.0
35.0,3675,82.0,547.0,0.0,0.0,547.0,1072,0,1072,525.0,0,44,0,0,0,0,0,1619.0,14,13,14.0
75.0,7500,0.0,340.0,906.0,0.0,1246.0,1246,0,1246,305.0,218,0,0,0,0,0,0,2492.0,60,25,60.0
64.0,10762,344.0,694.0,0.0,284.0,978.0,1005,0,1983,490.0,0,0,0,0,0,0,0,2961.0,20,20,20.0
70.0,7500,0.0,547.0,0.0,224.0,771.0,753,0,1494,213.0,0,0,0,0,224,0,0,2265.0,77,69,77.0
92.0,10120,391.0,740.0,0.0,425.0,1165.0,1203,0,2526,844.0,309,78,0,0,0,0,0,3691.0,25,25,25.0
73.0,8688,228.0,0.0,0.0,1616.0,1616.0,1616,0,1616,834.0,208,59,0,0,0,0,0,3232.0,14,14,14.0
32.0,3363,117.0,0.0,0.0,976.0,976.0,976,0,1708,380.0,0,40,0,0,0,0,0,2684.0,15,15,15.0
108.0,13173,300.0,1572.0,0.0,80.0,1652.0,1652,0,1652,840.0,404,102,0,0,0,0,0,3304.0,13,12,13.0
48.0,6955,94.0,0.0,0.0,1368.0,1368.0,1368,0,1368,474.0,132,35,0,0,0,0,0,2736.0,14,13,14.0
60.0,8072,0.0,746.0,0.0,244.0,990.0,990,0,990,480.0,0,64,0,0,0,0,0,1980.0,25,24,19.0
100.0,12000,0.0,144.0,608.0,172.0,924.0,1122,0,1122,528.0,0,36,0,0,0,0,0,2046.0,71,14,71.0
67.0,7153,88.0,1200.0,0.0,78.0,1278.0,1294,0,1294,496.0,112,51,0,0,0,0,0,2572.0,28,28,28.0
100.0,17500,0.0,1406.0,0.0,496.0,1902.0,1902,0,1902,567.0,0,207,162,0,0,0,0,3804.0,60,17,60.0
68.0,8814,80.0,925.0,0.0,349.0,1274.0,1274,0,1274,508.0,264,98,0,0,0,0,0,2548.0,14,12,14.0
89.0,9572,336.0,482.0,0.0,971.0,1453.0,1453,0,2810,750.0,500,0,0,0,0,0,0,4263.0,29,29,29.0
108.0,14774,165.0,0.0,0.0,1393.0,1393.0,1422,0,2599,779.0,668,30,0,0,0,0,0,3992.0,20,20,20.0
60.0,8190,0.0,732.0,0.0,216.0,948.0,948,0,948,280.0,0,36,0,0,0,0,0,1896.0,65,65,63.0
85.0,11075,0.0,500.0,276.0,176.0,952.0,1092,0,2112,576.0,280,0,0,0,0,0,0,3064.0,50,50,50.0
61.0,10226,270.0,0.0,0.0,1622.0,1622.0,1630,0,1630,860.0,172,42,0,0,0,0,0,3252.0,11,11,11.0
47.0,4230,0.0,0.0,0.0,1352.0,1352.0,1352,0,1352,466.0,0,241,0,0,0,0,0,2704.0,13,12,13.0
70.0,14781,178.0,0.0,0.0,1753.0,1753.0,1787,0,1787,748.0,198,150,0,0,0,0,0,3540.0,18,17,18.0
75.0,10215,132.0,492.0,0.0,372.0,864.0,948,0,948,248.0,0,0,0,0,0,0,0,1812.0,65,65,65.0
70.0,8400,0.0,189.0,661.0,628.0,1478.0,1478,0,1478,442.0,114,0,0,0,216,0,0,2956.0,62,62,62.0
51.0,6627,0.0,0.0,0.0,0.0,0.0,720,0,720,287.0,0,0,0,0,0,0,0,720.0,70,69,64.0
107.0,10186,0.0,674.0,0.0,76.0,750.0,1061,0,1923,564.0,240,39,0,0,0,0,0,2673.0,27,27,27.0
50.0,5330,0.0,280.0,0.0,140.0,420.0,708,0,708,0.0,164,0,0,0,0,0,0,1128.0,79,69,2019.0
75.0,9986,428.0,0.0,0.0,1795.0,1795.0,1795,0,1795,895.0,0,49,0,0,0,0,0,3590.0,13,12,12.0
40.0,3636,0.0,0.0,0.0,796.0,796.0,796,0,796,0.0,0,0,100,0,0,0,0,1592.0,97,69,2019.0
70.0,4270,0.0,544.0,0.0,0.0,544.0,774,0,774,0.0,0,0,286,0,0,0,0,1318.0,88,13,2019.0
60.0,6600,0.0,641.0,0.0,175.0,816.0,816,0,816,264.0,0,0,0,0,0,0,0,1632.0,37,11,37.0
60.0,10440,0.0,493.0,0.0,1017.0,1510.0,1584,0,2792,520.0,0,547,0,0,480,0,1150,4302.0,99,69,99.0
63.0,9084,0.0,0.0,0.0,935.0,935.0,955,0,1632,462.0,0,28,0,0,0,0,0,2567.0,21,21,21.0
85.0,10000,410.0,0.0,0.0,1588.0,1588.0,1588,0,1588,825.0,144,45,0,0,0,0,0,3176.0,13,13,13.0
55.0,10780,0.0,483.0,0.0,428.0,911.0,954,0,954,576.0,0,0,0,0,0,0,0,1865.0,43,43,43.0
67.0,8877,0.0,690.0,0.0,126.0,816.0,816,0,816,288.0,0,0,0,0,0,0,0,1632.0,81,61,61.0
60.0,7200,0.0,0.0,0.0,803.0,803.0,803,0,1360,297.0,0,65,190,0,0,0,0,2163.0,81,24,68.0
24.0,2368,312.0,765.0,0.0,0.0,765.0,765,0,1365,440.0,0,36,0,0,0,0,0,2130.0,49,49,49.0
80.0,9650,360.0,686.0,0.0,664.0,1350.0,1334,0,1334,630.0,0,16,0,0,0,0,0,2684.0,42,42,42.0
87.0,9246,564.0,0.0,0.0,1656.0,1656.0,1656,0,1656,506.0,0,211,0,0,0,0,0,3312.0,46,46,46.0
153.0,4118,0.0,0.0,0.0,693.0,693.0,693,0,693,0.0,0,20,0,0,0,0,0,1386.0,78,69,2019.0
95.0,13450,0.0,700.0,0.0,216.0,916.0,920,0,1861,492.0,146,91,0,0,0,0,0,2777.0,17,17,17.0
120.0,9560,0.0,360.0,0.0,504.0,864.0,864,0,864,288.0,0,0,0,0,0,0,0,1728.0,47,47,47.0
70.0,8294,0.0,0.0,0.0,858.0,858.0,872,0,872,480.0,0,0,0,0,0,0,0,1730.0,48,48,45.0
66.0,13695,0.0,814.0,0.0,300.0,1114.0,1114,0,1114,576.0,0,78,0,0,0,0,0,2228.0,16,15,15.0
70.0,9375,149.0,0.0,0.0,1284.0,1284.0,1284,0,2169,647.0,192,87,0,0,0,0,0,3453.0,17,17,17.0
57.0,7558,0.0,0.0,0.0,896.0,896.0,1172,0,1913,342.0,0,0,0,0,0,0,0,2809.0,91,69,90.0
85.0,11103,0.0,0.0,0.0,728.0,728.0,728,0,1456,440.0,0,0,0,0,0,0,0,2184.0,13,13,13.0
50.0,6000,0.0,250.0,0.0,710.0,960.0,960,0,960,308.0,0,0,168,0,0,0,0,1920.0,99,69,22.0
80.0,20781,0.0,297.0,68.0,1203.0,1568.0,2156,0,2156,508.0,0,80,0,290,0,0,0,3724.0,51,16,51.0
93.0,15306,100.0,80.0,0.0,1652.0,1732.0,1776,0,1776,712.0,0,0,0,0,0,0,0,3508.0,13,12,13.0
67.0,16196,0.0,1443.0,0.0,39.0,1482.0,1494,0,1494,514.0,402,25,0,0,0,0,0,2976.0,21,21,21.0
50.0,5250,0.0,259.0,0.0,425.0,684.0,938,205,2358,0.0,0,54,20,0,0,0,0,2837.0,147,32,2019.0
91.0,11643,368.0,500.0,0.0,748.0,1248.0,1338,0,2634,968.0,0,0,0,0,0,0,0,3882.0,50,50,50.0
70.0,9247,318.0,319.0,0.0,539.0,858.0,858,0,1716,490.0,0,84,0,0,120,0,0,2574.0,57,57,57.0
50.0,6000,0.0,0.0,0.0,698.0,698.0,786,0,1176,624.0,210,0,0,0,0,0,0,1874.0,82,19,20.0
56.0,14720,579.0,816.0,0.0,1217.0,2033.0,2053,0,3238,666.0,283,86,0,0,0,0,0,5271.0,24,23,23.0
70.0,10316,0.0,735.0,0.0,257.0,992.0,992,0,1865,839.0,0,184,0,0,0,0,0,2857.0,19,19,19.0
102.0,10192,143.0,0.0,0.0,570.0,570.0,1222,0,1920,487.0,0,98,0,0,0,0,0,2490.0,51,27,51.0
73.0,9477,65.0,340.0,0.0,524.0,864.0,892,0,892,264.0,0,0,0,0,0,0,0,1756.0,53,53,53.0
73.0,12537,0.0,734.0,0.0,344.0,1078.0,1078,0,1078,500.0,0,0,0,0,0,0,0,2156.0,48,11,48.0
72.5,2117,216.0,378.0,0.0,378.0,756.0,769,0,1573,440.0,0,32,0,0,0,0,0,2329.0,19,19,19.0
129.0,16737,66.0,1447.0,0.0,533.0,1980.0,1980,0,1980,770.0,194,45,0,0,0,0,0,3960.0,15,14,15.0
51.0,9842,0.0,0.0,0.0,612.0,612.0,990,0,2601,621.0,183,0,301,0,0,0,0,3213.0,98,21,21.0
124.0,16158,16.0,1274.0,0.0,256.0,1530.0,1530,0,1530,430.0,168,36,0,0,0,0,0,3060.0,14,14,14.0
73.0,12513,0.0,0.0,0.0,715.0,715.0,1281,0,1738,368.0,55,0,0,0,0,0,0,2453.0,99,12,99.0
73.0,8499,0.0,0.0,0.0,616.0,616.0,616,0,1412,432.0,0,36,0,0,0,0,0,2028.0,13,12,12.0
30.0,3180,0.0,0.0,0.0,600.0,600.0,520,80,1200,480.0,0,166,0,0,0,0,0,1720.0,14,14,14.0
72.5,7500,0.0,533.0,0.0,281.0,814.0,814,0,1674,663.0,0,96,0,0,0,0,0,2488.0,19,19,19.0
68.0,9179,158.0,633.0,0.0,240.0,873.0,882,0,1790,588.0,0,88,0,0,0,0,0,2663.0,20,20,20.0
41.0,2665,0.0,548.0,173.0,36.0,757.0,925,0,1475,336.0,104,26,0,0,0,0,0,2232.0,42,42,42.0
70.0,4435,170.0,685.0,0.0,163.0,848.0,848,0,848,420.0,140,0,0,0,0,0,0,1696.0,16,15,16.0
48.0,10635,171.0,370.0,972.0,315.0,1657.0,1668,0,1668,502.0,0,262,0,0,0,0,0,3325.0,16,16,16.0
90.0,5400,0.0,315.0,105.0,420.0,840.0,840,0,1374,338.0,0,0,198,0,0,0,0,2214.0,99,69,52.0
80.0,9600,0.0,831.0,0.0,161.0,992.0,1661,0,1661,377.0,0,28,0,0,178,0,0,2653.0,64,23,64.0
75.0,9750,0.0,975.0,0.0,133.0,1108.0,1108,0,2097,583.0,253,170,0,0,0,0,0,3205.0,21,21,21.0
89.0,11400,705.0,1282.0,0.0,1351.0,2633.0,2633,0,2633,804.0,314,140,0,0,0,0,0,5266.0,18,17,18.0
85.0,10625,0.0,0.0,0.0,1026.0,1026.0,1026,0,1958,936.0,154,210,0,0,0,0,0,2984.0,14,14,14.0
89.0,10991,80.0,0.0,0.0,1571.0,1571.0,1571,0,1571,722.0,100,36,0,0,0,0,0,3142.0,12,12,12.0
52.0,6292,0.0,384.0,0.0,384.0,768.0,790,0,790,160.0,0,141,0,0,0,0,0,1558.0,89,69,94.0
60.0,10998,0.0,408.0,420.0,156.0,984.0,984,0,1604,660.0,0,68,0,0,0,0,0,2588.0,78,59,42.0
21.0,1953,408.0,309.0,0.0,174.0,483.0,483,0,987,264.0,72,0,0,0,0,0,0,1470.0,46,46,46.0
73.0,9735,0.0,0.0,0.0,384.0,384.0,754,0,1394,400.0,100,0,0,0,0,0,0,1778.0,13,12,12.0
45.0,8212,0.0,203.0,0.0,661.0,864.0,864,0,864,200.0,0,0,96,0,0,0,0,1728.0,105,69,81.0
73.0,12925,0.0,865.0,0.0,340.0,1205.0,2117,0,2117,550.0,0,42,0,0,0,0,0,3322.0,49,49,49.0
60.0,7200,0.0,0.0,0.0,596.0,596.0,998,0,1762,576.0,36,0,221,0,0,0,0,2358.0,99,69,30.0
72.0,25339,0.0,0.0,0.0,816.0,816.0,1416,0,1416,576.0,0,0,112,0,0,0,0,2232.0,101,12,12.0
60.0,9060,0.0,204.0,0.0,356.0,560.0,698,0,1258,280.0,0,0,0,0,0,0,0,1818.0,80,69,80.0
40.0,5436,0.0,735.0,0.0,61.0,796.0,796,0,1154,240.0,0,96,0,0,0,0,0,1950.0,97,12,97.0
80.0,16692,184.0,790.0,469.0,133.0,1392.0,1392,0,2784,564.0,0,112,0,0,440,519,2000,4176.0,41,41,41.0
60.0,8520,0.0,168.0,546.0,0.0,714.0,1664,0,2526,216.0,88,15,0,0,0,0,0,3240.0,103,69,103.0
42.0,14892,160.0,1320.0,0.0,426.0,1746.0,1746,0,1746,758.0,201,39,0,0,0,0,0,3492.0,13,12,13.0
60.0,6000,0.0,375.0,0.0,360.0,735.0,869,0,1218,440.0,0,0,0,0,0,0,0,1953.0,78,69,16.0
70.0,9100,244.0,1400.0,0.0,125.0,1525.0,1525,0,1525,541.0,219,36,0,0,0,0,0,3050.0,19,19,19.0
65.0,8944,0.0,0.0,0.0,1584.0,1584.0,1584,0,1584,792.0,0,152,0,0,0,0,0,3168.0,52,52,52.0
68.0,7838,0.0,769.0,0.0,95.0,864.0,900,0,900,288.0,175,144,0,0,0,0,0,1764.0,52,52,52.0
60.0,10800,0.0,0.0,0.0,482.0,482.0,1221,0,1912,672.0,0,25,212,0,0,0,0,2394.0,114,19,16.0
53.0,4045,45.0,1070.0,0.0,286.0,1356.0,1500,0,1500,648.0,161,20,0,0,0,0,0,2856.0,13,13,13.0
88.0,12665,245.0,0.0,0.0,1094.0,1094.0,1133,0,2482,642.0,144,39,0,0,0,0,0,3576.0,14,13,14.0
82.0,57200,0.0,353.0,334.0,60.0,747.0,1687,0,1687,572.0,0,0,50,0,0,0,0,2434.0,71,69,53.0
51.0,6120,0.0,0.0,0.0,939.0,939.0,939,0,1513,180.0,24,0,150,0,0,0,0,2452.0,99,15,86.0
60.0,7200,0.0,180.0,352.0,676.0,1208.0,1136,0,1904,240.0,0,0,168,0,0,0,0,3112.0,69,37,69.0
51.0,6171,0.0,264.0,0.0,712.0,976.0,1160,0,1608,216.0,147,16,0,0,0,0,0,2584.0,94,29,94.0
50.0,6000,0.0,0.0,0.0,862.0,862.0,950,0,1158,208.0,0,0,112,0,0,0,0,2020.0,90,69,90.0
62.0,7415,0.0,759.0,0.0,80.0,839.0,864,0,1593,398.0,100,75,0,0,0,0,0,2432.0,15,15,15.0
64.0,6762,0.0,0.0,0.0,1286.0,1286.0,1294,0,1294,662.0,168,55,0,0,0,0,0,2580.0,13,13,13.0
49.0,15256,84.0,929.0,0.0,556.0,1485.0,1464,0,1464,754.0,168,160,0,0,0,0,0,2949.0,12,12,12.0
60.0,10410,0.0,0.0,0.0,672.0,672.0,694,0,1214,936.0,216,0,160,0,0,0,0,1886.0,104,69,21.0
44.0,3842,174.0,1373.0,0.0,221.0,1594.0,1646,0,1646,482.0,128,53,0,0,155,0,0,3240.0,15,14,15.0
70.0,8445,0.0,656.0,0.0,112.0,768.0,768,0,768,396.0,58,0,0,0,0,0,0,1536.0,47,12,31.0
74.0,8780,0.0,625.0,0.0,208.0,833.0,833,0,833,0.0,0,0,0,0,0,0,0,1666.0,34,34,2019.0
60.0,7740,0.0,0.0,0.0,622.0,622.0,741,0,1363,528.0,0,0,0,0,168,0,0,1985.0,109,69,53.0
46.0,20544,123.0,0.0,0.0,791.0,791.0,1236,0,2093,542.0,364,63,0,0,0,0,0,2884.0,33,28,33.0
79.0,12420,0.0,666.0,0.0,278.0,944.0,944,0,1840,622.0,0,45,0,0,0,0,0,2784.0,18,18,18.0
80.0,9600,0.0,120.0,0.0,736.0,856.0,1112,0,1668,271.0,0,0,0,0,0,0,0,2524.0,69,14,69.0
60.0,7200,0.0,0.0,0.0,0.0,0.0,1040,0,1040,420.0,0,0,0,0,0,0,0,1040.0,70,69,63.0
88.0,10994,366.0,976.0,0.0,868.0,1844.0,1844,0,1844,620.0,165,44,0,0,0,0,0,3688.0,14,13,14.0
64.0,13053,0.0,0.0,0.0,833.0,833.0,1053,0,1848,370.0,0,0,0,0,220,0,0,2681.0,96,19,97.0
51.0,3635,130.0,988.0,0.0,398.0,1386.0,1569,0,1569,660.0,143,20,0,0,0,0,0,2955.0,12,12,12.0
60.0,11340,0.0,0.0,0.0,777.0,777.0,1246,0,2290,560.0,0,0,114,0,0,0,0,3067.0,134,69,48.0
89.0,16545,731.0,781.0,0.0,503.0,1284.0,1310,0,2450,1069.0,0,126,0,0,0,0,0,3734.0,21,21,21.0
71.0,9204,0.0,25.0,872.0,247.0,1144.0,1144,0,1144,336.0,0,88,0,0,0,0,0,2288.0,56,56,57.0
70.0,16381,312.0,1110.0,0.0,734.0,1844.0,1844,0,1844,540.0,0,73,216,0,0,0,0,3688.0,50,50,50.0
90.0,11700,420.0,404.0,0.0,304.0,708.0,708,0,1416,776.0,0,169,0,0,119,0,0,2124.0,51,51,51.0
53.0,4043,0.0,360.0,0.0,709.0,1069.0,1069,0,1069,440.0,0,55,0,0,165,0,0,2138.0,42,42,42.0
37.0,4435,170.0,686.0,0.0,162.0,848.0,848,0,848,420.0,140,0,0,0,0,0,0,1696.0,16,16,16.0
64.5,19690,0.0,0.0,0.0,697.0,697.0,1575,0,2201,432.0,586,236,0,0,0,738,0,2898.0,53,53,53.0
73.0,9503,0.0,457.0,374.0,193.0,1024.0,1344,0,1344,484.0,316,28,0,0,0,0,0,2368.0,61,36,49.0
80.0,10721,243.0,0.0,0.0,1252.0,1252.0,1252,0,1252,528.0,0,39,0,0,0,0,0,2504.0,60,60,59.0
81.0,10944,448.0,1000.0,0.0,223.0,1223.0,1223,0,2127,525.0,171,132,0,0,0,0,0,3350.0,25,25,25.0
60.0,10930,0.0,580.0,0.0,333.0,913.0,1048,0,1558,288.0,0,0,0,0,0,0,0,2471.0,74,69,57.0
60.0,7200,294.0,510.0,0.0,278.0,788.0,804,0,804,240.0,0,0,154,0,0,0,0,1592.0,79,27,79.0
80.0,12546,310.0,678.0,0.0,762.0,1440.0,1440,0,1440,467.0,0,0,99,0,0,0,0,2880.0,38,38,38.0
60.0,21930,0.0,0.0,0.0,732.0,732.0,734,0,1838,372.0,100,40,0,0,0,0,0,2570.0,14,14,14.0
24.0,4928,0.0,958.0,0.0,0.0,958.0,958,0,958,440.0,0,60,0,0,0,0,0,1916.0,43,43,43.0
60.0,10800,0.0,0.0,0.0,656.0,656.0,968,0,968,216.0,0,0,0,0,0,0,0,1624.0,92,12,91.0
93.0,10261,318.0,0.0,0.0,936.0,936.0,962,0,1792,451.0,0,0,0,0,0,0,0,2728.0,19,19,19.0
80.0,17400,0.0,936.0,0.0,190.0,1126.0,1126,0,1126,484.0,295,41,0,0,0,0,0,2252.0,42,42,42.0
80.0,8400,237.0,0.0,0.0,1319.0,1319.0,1537,0,1537,462.0,0,36,0,0,0,0,0,2856.0,57,14,57.0
60.0,9000,0.0,616.0,0.0,248.0,864.0,864,0,864,528.0,0,0,0,0,0,0,0,1728.0,48,48,45.0
96.0,12444,426.0,1336.0,0.0,596.0,1932.0,1932,0,1932,774.0,0,66,0,304,0,0,0,3864.0,11,11,11.0
90.0,7407,0.0,600.0,0.0,312.0,912.0,1236,0,1236,923.0,0,158,158,0,0,0,0,2148.0,62,23,62.0
80.0,11584,96.0,315.0,110.0,114.0,539.0,1040,0,1725,550.0,0,88,216,0,0,0,0,2264.0,40,40,40.0
79.0,11526,0.0,0.0,0.0,588.0,588.0,1423,384,2555,672.0,431,0,0,0,0,0,0,2759.0,97,25,26.0
70.0,4426,147.0,697.0,0.0,151.0,848.0,848,0,848,420.0,149,0,0,0,0,0,0,1696.0,15,15,15.0
85.0,11003,160.0,765.0,0.0,252.0,1017.0,1026,0,2007,812.0,168,52,0,0,0,0,0,3024.0,11,11,11.0
51.0,8854,0.0,0.0,0.0,952.0,952.0,952,0,952,192.0,0,98,0,0,40,0,0,1904.0,103,69,103.0
63.0,8500,106.0,0.0,0.0,1422.0,1422.0,1422,0,1422,626.0,192,60,0,0,0,0,0,2844.0,15,15,15.0
70.0,8400,0.0,187.0,627.0,0.0,814.0,913,0,913,240.0,0,0,252,0,0,0,0,1727.0,53,53,29.0
74.0,26142,189.0,593.0,0.0,595.0,1188.0,1188,0,1188,312.0,261,39,0,0,0,0,0,2376.0,57,57,57.0
80.0,10000,438.0,1079.0,0.0,141.0,1220.0,1220,0,2090,556.0,0,65,0,0,0,0,0,3310.0,24,23,24.0
70.0,11767,0.0,0.0,0.0,560.0,560.0,796,0,1346,384.0,168,24,0,0,0,0,0,1906.0,109,19,69.0
21.0,1533,0.0,553.0,0.0,77.0,630.0,630,0,630,0.0,0,0,0,0,0,0,0,1260.0,49,49,2019.0
60.0,9000,0.0,0.0,0.0,896.0,896.0,896,0,1792,0.0,32,45,0,0,0,0,0,2688.0,45,45,2019.0
78.0,9262,194.0,0.0,0.0,1573.0,1573.0,1578,0,1578,840.0,0,36,0,0,0,0,0,3151.0,11,10,11.0
35.0,3675,80.0,547.0,0.0,0.0,547.0,1072,0,1072,525.0,0,28,0,0,0,0,0,1619.0,14,14,14.0
90.0,17217,0.0,0.0,0.0,1140.0,1140.0,1140,0,1140,0.0,36,56,0,0,0,0,0,2280.0,13,13,2019.0
62.0,7500,0.0,410.0,0.0,811.0,1221.0,1221,0,1221,400.0,0,113,0,0,0,0,0,2442.0,15,14,15.0
62.0,7917,0.0,0.0,0.0,953.0,953.0,953,0,1647,460.0,0,40,0,0,0,0,0,2600.0,20,19,20.0
85.0,13175,119.0,790.0,163.0,589.0,1542.0,2073,0,2073,500.0,349,0,0,0,0,0,0,3615.0,41,31,41.0
