LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge
74.0,4500,425.0,883.0,0.0,341.0,1224.0,1224,0,1224,5,1999.0,402.0,0,304,0,0,0,0,0,2448.0,20,20
80.0,9364,143.0,371.0,0.0,292.0,663.0,663,0,1352,7,1969.0,299.0,379,36,0,0,0,0,0,2015.0,50,50
51.0,8029,0.0,0.0,0.0,728.0,728.0,728,0,1456,8,2005.0,400.0,100,24,0,0,0,0,0,2184.0,14,14
58.0,14054,0.0,0.0,0.0,879.0,879.0,879,0,1863,9,2006.0,660.0,100,17,0,0,0,0,0,2742.0,13,13
65.0,8850,0.0,0.0,0.0,815.0,815.0,815,0,1690,7,1916.0,225.0,0,0,330,0,0,0,0,2505.0,103,69
70.0,9100,0.0,0.0,0.0,1212.0,1212.0,1212,0,1212,6,2001.0,573.0,356,0,0,0,0,0,0,2424.0,18,18
75.0,11235,51.0,547.0,0.0,504.0,1051.0,1382,0,1382,6,1974.0,459.0,0,82,0,0,0,0,0,2433.0,56,40
71.0,9353,0.0,0.0,0.0,864.0,864.0,864,0,864,5,1972.0,280.0,0,0,0,0,0,0,0,1728.0,49,49
80.0,10400,0.0,0.0,0.0,866.0,866.0,866,0,1779,6,1998.0,546.0,198,36,0,0,0,0,0,2645.0,21,21
50.0,6000,0.0,0.0,0.0,884.0,884.0,884,0,1348,5,1960.0,216.0,0,0,208,0,0,0,0,2232.0,94,22
75.0,9750,171.0,0.0,0.0,1630.0,1630.0,1630,0,1630,6,2000.0,451.0,74,234,0,0,0,0,0,3260.0,19,18
78.0,10140,0.0,788.0,0.0,268.0,1056.0,1074,0,1074,6,1975.0,495.0,0,88,0,0,0,0,0,2130.0,44,44
90.0,14684,234.0,485.0,177.0,1496.0,2158.0,2196,0,2196,7,1990.0,701.0,84,70,0,0,0,0,0,4354.0,29,28
67.0,8900,0.0,1056.0,0.0,0.0,1056.0,1056,0,1056,5,1966.0,384.0,0,42,0,0,0,0,0,2112.0,53,53
70.0,9135,120.0,340.0,0.0,1342.0,1682.0,1700,0,1700,7,2003.0,544.0,192,23,0,0,0,0,0,3382.0,16,16
70.0,7763,0.0,504.0,108.0,319.0,931.0,1283,0,1283,6,1980.0,506.0,0,0,0,0,0,0,0,2214.0,57,39
85.0,10182,420.0,1220.0,0.0,440.0,1660.0,1660,0,1660,8,2006.0,500.0,322,50,0,0,0,0,0,3320.0,13,13
70.0,11218,0.0,0.0,0.0,1055.0,1055.0,1055,0,1845,8,1992.0,462.0,635,104,0,0,0,0,400,2900.0,27,27
152.0,12134,0.0,427.0,0.0,132.0,559.0,1080,0,1752,8,1988.0,492.0,325,12,0,0,0,0,0,2311.0,31,14
50.0,9340,0.0,344.0,0.0,328.0,672.0,672,0,672,4,1941.0,234.0,0,113,0,0,0,0,0,1344.0,78,69
72.0,10246,0.0,648.0,0.0,0.0,648.0,960,0,960,3,1965.0,364.0,88,0,0,0,0,0,0,1608.0,54,18
69.0,10205,0.0,784.0,0.0,141.0,925.0,999,0,999,6,1962.0,300.0,150,72,0,0,0,0,0,1924.0,57,57
99.0,7094,0.0,180.0,374.0,340.0,894.0,894,0,894,5,1966.0,384.0,0,0,0,0,0,0,0,1788.0,53,53
68.0,8930,0.0,0.0,0.0,0.0,0.0,1318,0,1902,8,1978.0,539.0,0,0,0,0,0,0,0,1902.0,41,41
72.0,8640,72.0,936.0,0.0,364.0,1300.0,1314,0,1314,6,2009.0,552.0,135,112,0,0,0,0,0,2614.0,10,10
52.0,6240,0.0,0.0,0.0,0.0,0.0,672,0,912,3,0.0,0.0,0,0,0,0,0,0,0,912.0,72,69
21.0,1680,236.0,0.0,0.0,672.0,672.0,672,0,1218,7,0.0,0.0,201,0,0,0,0,0,0,1890.0,48,48
66.0,7800,0.0,312.0,600.0,0.0,912.0,912,0,912,5,1964.0,288.0,0,0,0,0,0,0,0,1824.0,55,55
55.0,8250,0.0,250.0,492.0,210.0,952.0,1211,0,1211,5,1968.0,322.0,0,63,0,0,0,0,0,2163.0,51,51
78.0,10496,320.0,196.0,0.0,844.0,1040.0,1168,0,1846,7,1949.0,315.0,0,0,0,0,0,0,0,2886.0,70,69
89.0,10680,44.0,756.0,0.0,1380.0,2136.0,2136,0,2136,7,1951.0,528.0,0,30,0,0,0,0,0,4272.0,68,68
60.0,15384,0.0,724.0,0.0,64.0,788.0,788,0,1490,8,2004.0,388.0,100,75,0,0,0,0,0,2278.0,15,14
65.0,10482,63.0,507.0,0.0,81.0,588.0,1138,0,1138,6,1958.0,264.0,224,0,0,0,0,0,0,1726.0,61,61
86.0,14598,74.0,0.0,0.0,894.0,894.0,894,0,1933,9,2007.0,668.0,100,18,0,0,0,0,0,2827.0,12,12
72.0,8872,300.0,595.0,0.0,317.0,912.0,912,0,912,5,1992.0,576.0,0,240,0,0,0,0,0,1824.0,54,11
65.0,8769,766.0,1540.0,0.0,162.0,1702.0,1702,0,1702,7,2008.0,1052.0,0,72,0,0,224,0,0,3404.0,11,11
70.0,7910,0.0,666.0,0.0,409.0,1075.0,1507,0,1507,7,1960.0,404.0,0,0,0,0,0,0,0,2582.0,59,59
72.0,18890,1.0,498.0,211.0,652.0,1361.0,1361,0,2620,12,1977.0,600.0,155,24,145,0,0,0,8300,3981.0,42,42
70.0,7728,120.0,803.0,0.0,303.0,1106.0,1190,0,1190,6,1962.0,540.0,0,18,0,0,0,0,0,2296.0,57,57
70.0,9842,0.0,0.0,0.0,0.0,0.0,1224,0,1224,6,1962.0,462.0,0,0,0,0,0,0,0,1224.0,57,57
73.0,12160,180.0,1000.0,0.0,188.0,1188.0,1188,0,1188,6,1959.0,531.0,0,0,0,0,0,0,0,2376.0,60,60
55.0,8525,0.0,0.0,0.0,940.0,940.0,1024,0,1964,7,0.0,0.0,0,192,0,0,0,0,0,2904.0,108,69
96.0,13132,0.0,0.0,0.0,747.0,747.0,892,0,1784,9,1914.0,180.0,203,40,0,0,0,0,0,2531.0,105,69
36.0,2628,106.0,0.0,0.0,764.0,764.0,764,0,1626,6,2003.0,474.0,0,27,0,0,0,0,0,2390.0,16,16
41.0,12393,0.0,0.0,0.0,847.0,847.0,847,0,1948,8,2004.0,434.0,100,48,0,0,0,0,0,2795.0,15,14
63.0,13072,0.0,0.0,0.0,1141.0,1141.0,1141,0,1141,6,2005.0,484.0,0,0,0,0,0,0,0,2282.0,14,14
64.0,9037,32.0,428.0,0.0,1048.0,1476.0,1484,0,1484,6,2006.0,472.0,120,33,0,0,0,0,0,2960.0,13,13
65.0,8158,252.0,550.0,0.0,334.0,884.0,884,0,1768,8,2003.0,543.0,0,63,0,0,0,0,0,2652.0,16,16
83.0,9849,0.0,0.0,0.0,1689.0,1689.0,1689,0,1689,7,2007.0,954.0,0,56,0,0,0,0,0,3378.0,12,12
85.0,10625,81.0,885.0,168.0,0.0,1053.0,1173,0,1173,6,1974.0,528.0,0,120,0,0,0,0,0,2226.0,45,45
107.0,13891,0.0,1386.0,0.0,690.0,2076.0,2076,0,2076,7,2006.0,850.0,216,229,0,0,0,0,0,4152.0,13,13
70.0,11435,0.0,0.0,0.0,792.0,792.0,792,0,1517,7,1931.0,400.0,0,0,0,0,0,0,0,2309.0,90,69
78.0,12090,74.0,0.0,0.0,585.0,585.0,1140,0,1868,7,1984.0,477.0,268,112,0,0,147,0,0,2453.0,35,16
65.0,8125,0.0,0.0,0.0,756.0,756.0,756,0,1553,6,2005.0,615.0,0,45,0,0,0,0,0,2309.0,14,13
74.0,12328,335.0,539.0,0.0,473.0,1012.0,1034,0,1034,6,1976.0,888.0,0,0,0,0,0,0,0,2046.0,43,43
60.0,9600,0.0,319.0,0.0,416.0,735.0,1134,0,2058,8,1950.0,396.0,0,0,259,0,0,0,0,2793.0,102,69
60.0,7200,0.0,534.0,96.0,246.0,876.0,988,0,988,6,1950.0,276.0,0,80,0,0,0,0,0,1864.0,69,69
93.0,11160,0.0,1065.0,0.0,1045.0,2110.0,2110,0,2110,8,1968.0,522.0,0,0,0,0,0,0,0,4220.0,51,51
92.0,3136,163.0,0.0,0.0,1405.0,1405.0,1405,0,1405,6,2003.0,478.0,148,36,0,0,0,0,0,2810.0,16,16
62.0,9858,0.0,510.0,0.0,354.0,864.0,874,0,874,5,1968.0,288.0,33,0,0,0,0,0,600,1738.0,51,51
80.0,17542,0.0,125.0,1031.0,36.0,1192.0,1516,0,2167,9,1974.0,518.0,220,47,0,0,0,0,0,3359.0,45,16
60.0,6931,92.0,0.0,0.0,746.0,746.0,760,0,1656,7,2003.0,397.0,178,128,0,0,0,0,0,2402.0,16,15
52.0,6240,0.0,425.0,0.0,459.0,884.0,959,0,1367,6,1978.0,560.0,0,0,0,0,120,0,0,2251.0,88,69
91.0,14303,554.0,1314.0,0.0,672.0,1986.0,1987,0,1987,7,1994.0,691.0,262,36,0,0,0,0,0,3973.0,25,25
56.0,4060,0.0,0.0,0.0,864.0,864.0,864,0,864,4,0.0,0.0,0,96,0,0,0,0,0,1728.0,97,69
59.0,9587,182.0,655.0,0.0,201.0,856.0,1166,0,1166,5,2005.0,400.0,212,0,0,0,0,0,0,2022.0,14,14
65.0,9750,0.0,602.0,438.0,14.0,1054.0,1054,0,1054,6,1969.0,460.0,180,0,0,0,80,0,0,2108.0,50,50
64.0,24682,0.0,0.0,0.0,841.0,841.0,892,0,1675,7,1999.0,502.0,0,103,0,0,0,0,0,2516.0,20,20
80.0,9600,0.0,504.0,0.0,546.0,1050.0,1050,0,1050,5,1956.0,338.0,0,0,0,0,0,0,0,2100.0,63,63
80.5,11250,0.0,0.0,0.0,1104.0,1104.0,1104,0,1788,8,1957.0,304.0,120,0,0,0,0,0,0,2892.0,62,30
60.0,13515,0.0,0.0,0.0,764.0,764.0,1060,0,1824,8,1940.0,520.0,0,0,126,0,0,0,0,2588.0,100,69
34.0,4060,0.0,266.0,0.0,1139.0,1405.0,1337,0,1337,5,1998.0,511.0,144,68,0,0,0,0,0,2742.0,21,20
35.0,3735,218.0,450.0,0.0,241.0,691.0,713,0,1452,6,1999.0,506.0,0,34,0,0,0,0,0,2143.0,20,20
60.0,10120,0.0,0.0,0.0,925.0,925.0,964,0,1889,9,1960.0,308.0,0,0,264,0,0,0,0,2814.0,109,69
89.0,13214,0.0,0.0,0.0,2002.0,2002.0,2018,0,2018,10,2009.0,746.0,144,76,0,0,0,0,0,4020.0,11,10
70.0,14100,632.0,192.0,0.0,536.0,728.0,1968,0,3447,11,1982.0,1014.0,314,12,0,0,0,0,0,4175.0,84,22
78.0,11344,180.0,460.0,0.0,414.0,874.0,874,0,1524,7,1958.0,315.0,0,0,0,0,0,0,0,2398.0,61,61
80.5,23595,0.0,1258.0,0.0,74.0,1332.0,1332,0,1524,4,1979.0,586.0,268,0,0,0,0,0,0,2856.0,40,40
80.0,9156,0.0,0.0,0.0,1489.0,1489.0,1489,0,1489,7,1968.0,462.0,0,0,0,0,0,0,0,2978.0,51,51
72.0,13526,114.0,560.0,375.0,0.0,935.0,935,0,935,5,1965.0,288.0,180,0,0,0,0,0,0,1870.0,54,54
124.0,11512,84.0,719.0,0.0,300.0,1019.0,1357,0,1357,5,1959.0,312.0,0,0,0,0,163,0,0,2376.0,60,13
53.0,5362,0.0,0.0,0.0,661.0,661.0,661,0,1250,8,1985.0,552.0,242,0,81,0,0,0,0,1911.0,109,16
95.0,11345,567.0,220.0,0.0,708.0,928.0,928,0,1920,10,1948.0,400.0,0,0,0,0,0,0,0,2848.0,71,69
80.0,12936,0.0,593.0,0.0,130.0,723.0,735,0,1395,6,1972.0,497.0,294,116,0,0,0,0,0,2118.0,47,47
80.0,17871,359.0,528.0,0.0,1152.0,1680.0,1724,0,1724,7,1967.0,480.0,0,0,0,0,0,0,0,3404.0,52,43
75.0,9473,0.0,804.0,0.0,324.0,1128.0,1128,0,2031,7,2002.0,577.0,0,211,0,0,0,0,0,3159.0,17,17
60.0,7500,0.0,0.0,0.0,698.0,698.0,698,0,1128,6,1980.0,528.0,30,0,164,0,0,0,0,1826.0,99,69
67.0,9808,110.0,788.0,0.0,785.0,1573.0,1573,0,1573,6,2002.0,544.0,0,72,0,0,0,0,0,3146.0,17,17
50.0,8049,54.0,1053.0,0.0,256.0,1309.0,1339,0,1339,6,1990.0,484.0,0,58,0,0,90,0,0,2648.0,29,29
61.0,8800,0.0,532.0,144.0,364.0,1040.0,1040,0,1040,5,1977.0,484.0,0,0,0,0,288,0,0,2080.0,42,11
94.0,9400,0.0,0.0,0.0,912.0,912.0,912,0,1824,8,0.0,0.0,128,0,0,0,0,0,0,2736.0,48,48
50.0,9638,0.0,0.0,0.0,804.0,804.0,1699,0,2447,10,1969.0,336.0,272,0,42,0,116,0,0,3251.0,100,29
50.0,6000,0.0,0.0,0.0,780.0,780.0,825,0,1412,6,1939.0,280.0,45,0,0,0,0,0,0,2192.0,80,69
80.0,9790,451.0,569.0,81.0,678.0,1328.0,1328,0,1328,6,1963.0,528.0,0,26,0,0,0,0,0,2656.0,56,56
80.5,36500,621.0,812.0,0.0,812.0,1624.0,1582,0,1582,7,1964.0,390.0,168,198,0,0,0,0,0,3206.0,55,55
40.0,5664,0.0,1158.0,0.0,343.0,1501.0,1659,0,1659,5,2000.0,499.0,212,59,0,0,0,0,0,3160.0,19,19
86.0,11065,788.0,0.0,0.0,1085.0,1085.0,1120,0,1970,8,2006.0,753.0,177,74,0,0,0,0,0,3055.0,13,13
73.0,14112,86.0,1014.0,0.0,138.0,1152.0,1152,0,1152,6,1964.0,484.0,227,0,0,0,0,0,0,2304.0,55,55
21.0,1680,268.0,231.0,0.0,399.0,630.0,630,0,1302,6,1972.0,264.0,185,0,0,0,0,0,0,1932.0,47,47
60.0,6600,0.0,0.0,0.0,994.0,994.0,1378,0,2372,11,1985.0,432.0,0,287,0,0,0,0,0,3366.0,127,54
78.0,10140,0.0,194.0,0.0,638.0,832.0,832,0,1664,8,1976.0,528.0,0,28,0,0,259,0,0,2496.0,43,43
60.0,8172,0.0,167.0,0.0,697.0,864.0,864,0,864,5,1957.0,572.0,0,0,0,0,0,0,0,1728.0,64,29
70.0,8400,168.0,1016.0,0.0,36.0,1052.0,1052,0,1052,5,1968.0,288.0,356,0,0,0,0,0,0,2104.0,51,51
80.0,8700,148.0,776.0,0.0,344.0,1120.0,1128,0,1128,6,1963.0,525.0,192,20,123,0,0,0,0,2248.0,56,56
35.0,3675,82.0,547.0,0.0,0.0,547.0,1072,0,1072,5,2005.0,525.0,0,44,0,0,0,0,0,1619.0,14,13
75.0,7500,0.0,340.0,906.0,0.0,1246.0,1246,0,1246,6,1959.0,305.0,218,0,0,0,0,0,0,2492.0,60,25
64.0,10762,344.0,694.0,0.0,284.0,978.0,1005,0,1983,9,1999.0,490.0,0,0,0,0,0,0,0,2961.0,20,20
70.0,7500,0.0,547.0,0.0,224.0,771.0,753,0,1494,7,1942.0,213.0,0,0,0,0,224,0,0,2265.0,77,69
92.0,10120,391.0,740.0,0.0,425.0,1165.0,1203,0,2526,8,1994.0,844.0,309,78,0,0,0,0,0,3691.0,25,25
73.0,8688,228.0,0.0,0.0,1616.0,1616.0,1616,0,1616,7,2005.0,834.0,208,59,0,0,0,0,0,3232.0,14,14
32.0,3363,117.0,0.0,0.0,976.0,976.0,976,0,1708,7,2004.0,380.0,0,40,0,0,0,0,0,2684.0,15,15
108.0,13173,300.0,1572.0,0.0,80.0,1652.0,1652,0,1652,6,2006.0,840.0,404,102,0,0,0,0,0,3304.0,13,12
48.0,6955,94.0,0.0,0.0,1368.0,1368.0,1368,0,1368,6,2005.0,474.0,132,35,0,0,0,0,0,2736.0,14,13
60.0,8072,0.0,746.0,0.0,244.0,990.0,990,0,990,5,2000.0,480.0,0,64,0,0,0,0,0,1980.0,25,24
100.0,12000,0.0,144.0,608.0,172.0,924.0,1122,0,1122,6,1948.0,528.0,0,36,0,0,0,0,0,2046.0,71,14
67.0,7153,88.0,1200.0,0.0,78.0,1278.0,1294,0,1294,6,1991.0,496.0,112,51,0,0,0,0,0,2572.0,28,28
100.0,17500,0.0,1406.0,0.0,496.0,1902.0,1902,0,1902,7,1959.0,567.0,0,207,162,0,0,0,0,3804.0,60,17
68.0,8814,80.0,925.0,0.0,349.0,1274.0,1274,0,1274,6,2005.0,508.0,264,98,0,0,0,0,0,2548.0,14,12
89.0,9572,336.0,482.0,0.0,971.0,1453.0,1453,0,2810,9,1990.0,750.0,500,0,0,0,0,0,0,4263.0,29,29
108.0,14774,165.0,0.0,0.0,1393.0,1393.0,1422,0,2599,10,1999.0,779.0,668,30,0,0,0,0,0,3992.0,20,20
60.0,8190,0.0,732.0,0.0,216.0,948.0,948,0,948,5,1956.0,280.0,0,36,0,0,0,0,0,1896.0,65,65
85.0,11075,0.0,500.0,276.0,176.0,952.0,1092,0,2112,9,1969.0,576.0,280,0,0,0,0,0,0,3064.0,50,50
61.0,10226,270.0,0.0,0.0,1622.0,1622.0,1630,0,1630,8,2008.0,860.0,172,42,0,0,0,0,0,3252.0,11,11
47.0,4230,0.0,0.0,0.0,1352.0,1352.0,1352,0,1352,5,2006.0,466.0,0,241,0,0,0,0,0,2704.0,13,12
70.0,14781,178.0,0.0,0.0,1753.0,1753.0,1787,0,1787,7,2001.0,748.0,198,150,0,0,0,0,0,3540.0,18,17
75.0,10215,132.0,492.0,0.0,372.0,864.0,948,0,948,5,1954.0,248.0,0,0,0,0,0,0,0,1812.0,65,65
70.0,8400,0.0,189.0,661.0,628.0,1478.0,1478,0,1478,6,1957.0,442.0,114,0,0,0,216,0,0,2956.0,62,62
51.0,6627,0.0,0.0,0.0,0.0,0.0,720,0,720,4,1955.0,287.0,0,0,0,0,0,0,0,720.0,70,69
107.0,10186,0.0,674.0,0.0,76.0,750.0,1061,0,1923,8,1992.0,564.0,240,39,0,0,0,0,0,2673.0,27,27
50.0,5330,0.0,280.0,0.0,140.0,420.0,708,0,708,5,0.0,0.0,164,0,0,0,0,0,0,1128.0,79,69
75.0,9986,428.0,0.0,0.0,1795.0,1795.0,1795,0,1795,7,2007.0,895.0,0,49,0,0,0,0,0,3590.0,13,12
40.0,3636,0.0,0.0,0.0,796.0,796.0,796,0,796,5,0.0,0.0,0,0,100,0,0,0,0,1592.0,97,69
70.0,4270,0.0,544.0,0.0,0.0,544.0,774,0,774,6,0.0,0.0,0,0,286,0,0,0,0,1318.0,88,13
60.0,6600,0.0,641.0,0.0,175.0,816.0,816,0,816,5,1982.0,264.0,0,0,0,0,0,0,0,1632.0,37,11
60.0,10440,0.0,493.0,0.0,1017.0,1510.0,1584,0,2792,8,1920.0,520.0,0,547,0,0,480,0,1150,4302.0,99,69
63.0,9084,0.0,0.0,0.0,935.0,935.0,955,0,1632,8,1998.0,462.0,0,28,0,0,0,0,0,2567.0,21,21
85.0,10000,410.0,0.0,0.0,1588.0,1588.0,1588,0,1588,7,2006.0,825.0,144,45,0,0,0,0,0,3176.0,13,13
55.0,10780,0.0,483.0,0.0,428.0,911.0,954,0,954,6,1976.0,576.0,0,0,0,0,0,0,0,1865.0,43,43
67.0,8877,0.0,690.0,0.0,126.0,816.0,816,0,816,3,1958.0,288.0,0,0,0,0,0,0,0,1632.0,81,61
60.0,7200,0.0,0.0,0.0,803.0,803.0,803,0,1360,6,1951.0,297.0,0,65,190,0,0,0,0,2163.0,81,24
24.0,2368,312.0,765.0,0.0,0.0,765.0,765,0,1365,7,1970.0,440.0,0,36,0,0,0,0,0,2130.0,49,49
80.0,9650,360.0,686.0,0.0,664.0,1350.0,1334,0,1334,6,1977.0,630.0,0,16,0,0,0,0,0,2684.0,42,42
87.0,9246,564.0,0.0,0.0,1656.0,1656.0,1656,0,1656,8,1973.0,506.0,0,211,0,0,0,0,0,3312.0,46,46
153.0,4118,0.0,0.0,0.0,693.0,693.0,693,0,693,4,0.0,0.0,0,20,0,0,0,0,0,1386.0,78,69
95.0,13450,0.0,700.0,0.0,216.0,916.0,920,0,1861,8,2002.0,492.0,146,91,0,0,0,0,0,2777.0,17,17
120.0,9560,0.0,360.0,0.0,504.0,864.0,864,0,864,5,1972.0,288.0,0,0,0,0,0,0,0,1728.0,47,47
70.0,8294,0.0,0.0,0.0,858.0,858.0,872,0,872,5,1974.0,480.0,0,0,0,0,0,0,0,1730.0,48,48
66.0,13695,0.0,814.0,0.0,300.0,1114.0,1114,0,1114,6,2004.0,576.0,0,78,0,0,0,0,0,2228.0,16,15
70.0,9375,149.0,0.0,0.0,1284.0,1284.0,1284,0,2169,7,2002.0,647.0,192,87,0,0,0,0,0,3453.0,17,17
57.0,7558,0.0,0.0,0.0,896.0,896.0,1172,0,1913,9,1929.0,342.0,0,0,0,0,0,0,0,2809.0,91,69
85.0,11103,0.0,0.0,0.0,728.0,728.0,728,0,1456,8,2006.0,440.0,0,0,0,0,0,0,0,2184.0,13,13
50.0,6000,0.0,250.0,0.0,710.0,960.0,960,0,960,5,1997.0,308.0,0,0,168,0,0,0,0,1920.0,99,69
80.0,20781,0.0,297.0,68.0,1203.0,1568.0,2156,0,2156,9,1968.0,508.0,0,80,0,290,0,0,0,3724.0,51,16
93.0,15306,100.0,80.0,0.0,1652.0,1732.0,1776,0,1776,7,2006.0,712.0,0,0,0,0,0,0,0,3508.0,13,12
67.0,16196,0.0,1443.0,0.0,39.0,1482.0,1494,0,1494,5,1998.0,514.0,402,25,0,0,0,0,0,2976.0,21,21
50.0,5250,0.0,259.0,0.0,425.0,684.0,938,205,2358,8,0.0,0.0,0,54,20,0,0,0,0,2837.0,147,32
91.0,11643,368.0,500.0,0.0,748.0,1248.0,1338,0,2634,12,1969.0,968.0,0,0,0,0,0,0,0,3882.0,50,50
70.0,9247,318.0,319.0,0.0,539.0,858.0,858,0,1716,8,1962.0,490.0,0,84,0,0,120,0,0,2574.0,57,57
50.0,6000,0.0,0.0,0.0,698.0,698.0,786,0,1176,4,1999.0,624.0,210,0,0,0,0,0,0,1874.0,82,19
56.0,14720,579.0,816.0,0.0,1217.0,2033.0,2053,0,3238,9,1996.0,666.0,283,86,0,0,0,0,0,5271.0,24,23
70.0,10316,0.0,735.0,0.0,257.0,992.0,992,0,1865,7,2000.0,839.0,0,184,0,0,0,0,0,2857.0,19,19
102.0,10192,143.0,0.0,0.0,570.0,570.0,1222,0,1920,8,1968.0,487.0,0,98,0,0,0,0,0,2490.0,51,27
73.0,9477,65.0,340.0,0.0,524.0,864.0,892,0,892,5,1966.0,264.0,0,0,0,0,0,0,0,1756.0,53,53
73.0,12537,0.0,734.0,0.0,344.0,1078.0,1078,0,1078,6,1971.0,500.0,0,0,0,0,0,0,0,2156.0,48,11
72.5,2117,216.0,378.0,0.0,378.0,756.0,769,0,1573,5,2000.0,440.0,0,32,0,0,0,0,0,2329.0,19,19
129.0,16737,66.0,1447.0,0.0,533.0,1980.0,1980,0,1980,8,2004.0,770.0,194,45,0,0,0,0,0,3960.0,15,14
51.0,9842,0.0,0.0,0.0,612.0,612.0,990,0,2601,8,1998.0,621.0,183,0,301,0,0,0,0,3213.0,98,21
124.0,16158,16.0,1274.0,0.0,256.0,1530.0,1530,0,1530,7,2005.0,430.0,168,36,0,0,0,0,0,3060.0,14,14
73.0,12513,0.0,0.0,0.0,715.0,715.0,1281,0,1738,7,1920.0,368.0,55,0,0,0,0,0,0,2453.0,99,12
73.0,8499,0.0,0.0,0.0,616.0,616.0,616,0,1412,6,2007.0,432.0,0,36,0,0,0,0,0,2028.0,13,12
30.0,3180,0.0,0.0,0.0,600.0,600.0,520,80,1200,4,2005.0,480.0,0,166,0,0,0,0,0,1720.0,14,14
72.5,7500,0.0,533.0,0.0,281.0,814.0,814,0,1674,7,2000.0,663.0,0,96,0,0,0,0,0,2488.0,19,19
68.0,9179,158.0,633.0,0.0,240.0,873.0,882,0,1790,7,1999.0,588.0,0,88,0,0,0,0,0,2663.0,20,20
41.0,2665,0.0,548.0,173.0,36.0,757.0,925,0,1475,6,1977.0,336.0,104,26,0,0,0,0,0,2232.0,42,42
70.0,4435,170.0,685.0,0.0,163.0,848.0,848,0,848,4,2003.0,420.0,140,0,0,0,0,0,0,1696.0,16,15
48.0,10635,171.0,370.0,972.0,315.0,1657.0,1668,0,1668,8,2003.0,502.0,0,262,0,0,0,0,0,3325.0,16,16
90.0,5400,0.0,315.0,105.0,420.0,840.0,840,0,1374,6,1967.0,338.0,0,0,198,0,0,0,0,2214.0,99,69
80.0,9600,0.0,831.0,0.0,161.0,992.0,1661,0,1661,8,1955.0,377.0,0,28,0,0,178,0,0,2653.0,64,23
75.0,9750,0.0,975.0,0.0,133.0,1108.0,1108,0,2097,8,1998.0,583.0,253,170,0,0,0,0,0,3205.0,21,21
89.0,11400,705.0,1282.0,0.0,1351.0,2633.0,2633,0,2633,8,2001.0,804.0,314,140,0,0,0,0,0,5266.0,18,17
85.0,10625,0.0,0.0,0.0,1026.0,1026.0,1026,0,1958,9,2005.0,936.0,154,210,0,0,0,0,0,2984.0,14,14
89.0,10991,80.0,0.0,0.0,1571.0,1571.0,1571,0,1571,7,2007.0,722.0,100,36,0,0,0,0,0,3142.0,12,12
52.0,6292,0.0,384.0,0.0,384.0,768.0,790,0,790,4,1925.0,160.0,0,141,0,0,0,0,0,1558.0,89,69
60.0,10998,0.0,408.0,420.0,156.0,984.0,984,0,1604,6,1977.0,660.0,0,68,0,0,0,0,0,2588.0,78,59
21.0,1953,408.0,309.0,0.0,174.0,483.0,483,0,987,5,1973.0,264.0,72,0,0,0,0,0,0,1470.0,46,46
73.0,9735,0.0,0.0,0.0,384.0,384.0,754,0,1394,7,2007.0,400.0,100,0,0,0,0,0,0,1778.0,13,12
45.0,8212,0.0,203.0,0.0,661.0,864.0,864,0,864,5,1938.0,200.0,0,0,96,0,0,0,0,1728.0,105,69
73.0,12925,0.0,865.0,0.0,340.0,1205.0,2117,0,2117,7,1970.0,550.0,0,42,0,0,0,0,0,3322.0,49,49
60.0,7200,0.0,0.0,0.0,596.0,596.0,998,0,1762,8,1989.0,576.0,36,0,221,0,0,0,0,2358.0,99,69
72.0,25339,0.0,0.0,0.0,816.0,816.0,1416,0,1416,7,2007.0,576.0,0,0,112,0,0,0,0,2232.0,101,12
60.0,9060,0.0,204.0,0.0,356.0,560.0,698,0,1258,6,1939.0,280.0,0,0,0,0,0,0,0,1818.0,80,69
40.0,5436,0.0,735.0,0.0,61.0,796.0,796,0,1154,7,1922.0,240.0,0,96,0,0,0,0,0,1950.0,97,12
80.0,16692,184.0,790.0,469.0,133.0,1392.0,1392,0,2784,12,1978.0,564.0,0,112,0,0,440,519,2000,4176.0,41,41
60.0,8520,0.0,168.0,546.0,0.0,714.0,1664,0,2526,10,1916.0,216.0,88,15,0,0,0,0,0,3240.0,103,69
42.0,14892,160.0,1320.0,0.0,426.0,1746.0,1746,0,1746,7,2006.0,758.0,201,39,0,0,0,0,0,3492.0,13,12
60.0,6000,0.0,375.0,0.0,360.0,735.0,869,0,1218,6,2003.0,440.0,0,0,0,0,0,0,0,1953.0,78,69
70.0,9100,244.0,1400.0,0.0,125.0,1525.0,1525,0,1525,6,2000.0,541.0,219,36,0,0,0,0,0,3050.0,19,19
65.0,8944,0.0,0.0,0.0,1584.0,1584.0,1584,0,1584,8,1967.0,792.0,0,152,0,0,0,0,0,3168.0,52,52
68.0,7838,0.0,769.0,0.0,95.0,864.0,900,0,900,6,1967.0,288.0,175,144,0,0,0,0,0,1764.0,52,52
60.0,10800,0.0,0.0,0.0,482.0,482.0,1221,0,1912,7,2003.0,672.0,0,25,212,0,0,0,0,2394.0,114,19
